dataset,configuration,question_id,status,sentences,citation_presence_rate,human_support_rate,automatic_support_rate
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,eli5_92,annotated,12,0.3333333333333333,0.16666666666666666,0.08333333333333333
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,eli5_93,annotated,4,0.75,0.0,0.25
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,eli5_94,annotated,2,0.5,0.5,0.5
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,eli5_95,annotated,3,1.0,1.0,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,eli5_96,annotated,5,0.8,0.6,0.8
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,eli5_97,annotated,4,0.75,0.75,0.5
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,eli5_98,annotated,5,0.6,0.4,0.4
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,eli5_99,annotated,7,0.7142857142857143,0.5714285714285714,0.7142857142857143
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_0,annotated,5,1.0,0.6,0.6
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_1,annotated,5,1.0,0.8,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_2,annotated,7,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_3,annotated,5,0.8,0.4,0.4
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_4,annotated,7,1.0,0.2857142857142857,0.5714285714285714
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_5,annotated,5,1.0,1.0,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_6,annotated,3,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_7,annotated,5,1.0,1.0,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_8,annotated,4,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_9,annotated,4,1.0,0.25,0.5
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_10,annotated,5,1.0,1.0,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_11,annotated,5,1.0,0.8,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_12,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_13,annotated,6,1.0,1.0,0.8333333333333334
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_14,annotated,4,1.0,0.75,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_15,annotated,4,1.0,0.5,0.5
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_16,annotated,5,1.0,0.8,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_17,annotated,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_18,annotated,6,1.0,0.8333333333333334,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_19,annotated,5,1.0,0.8,0.4
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_20,annotated,5,1.0,0.8,0.6
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_21,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_22,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_23,annotated,5,0.8,0.8,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_24,annotated,6,1.0,0.6666666666666666,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_25,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_26,annotated,6,1.0,0.8333333333333334,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_27,annotated,7,1.0,0.0,0.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_28,annotated,6,1.0,1.0,0.8333333333333334
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_29,annotated,5,0.8,0.4,0.6
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_30,annotated,5,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_31,annotated,6,0.8333333333333334,0.6666666666666666,0.8333333333333334
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_32,annotated,4,0.75,0.75,0.5
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_33,annotated,6,1.0,0.6666666666666666,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_34,annotated,5,1.0,0.8,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_35,annotated,5,1.0,0.8,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_36,annotated,6,1.0,0.8333333333333334,0.8333333333333334
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_37,annotated,4,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_38,annotated,2,1.0,0.5,0.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_39,annotated,4,1.0,0.5,0.75
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_40,annotated,3,1.0,0.6666666666666666,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_41,annotated,4,0.5,0.0,0.5
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_42,annotated,4,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_43,annotated,5,1.0,0.4,0.2
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_44,annotated,4,1.0,0.75,0.5
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_45,annotated,5,0.8,0.6,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_46,annotated,4,1.0,0.75,0.75
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_47,annotated,5,1.0,0.8,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_48,annotated,4,1.0,1.0,0.75
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_49,annotated,4,1.0,0.5,0.75
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_50,annotated,5,1.0,0.8,0.6
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_51,annotated,5,1.0,0.8,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_52,annotated,4,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_53,annotated,6,0.6666666666666666,0.16666666666666666,0.16666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_54,annotated,6,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_55,annotated,6,1.0,0.16666666666666666,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_56,annotated,5,0.8,0.8,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_57,annotated,6,1.0,0.5,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_58,annotated,6,1.0,0.3333333333333333,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_59,annotated,3,0.6666666666666666,0.3333333333333333,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_60,annotated,4,0.75,0.5,0.5
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_61,annotated,7,0.8571428571428571,0.5714285714285714,0.5714285714285714
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_62,annotated,3,1.0,0.3333333333333333,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_63,annotated,6,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_64,annotated,5,1.0,0.8,0.6
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_65,annotated,5,1.0,0.8,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_66,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_67,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_68,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_69,annotated,4,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_70,annotated,4,0.75,0.5,0.5
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_71,annotated,6,0.6666666666666666,0.5,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_72,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_73,annotated,5,0.6,0.4,0.4
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_74,annotated,5,1.0,0.6,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_75,empty_answer,0,,,
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_76,annotated,7,1.0,0.7142857142857143,0.8571428571428571
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_77,annotated,4,1.0,0.5,0.75
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_78,annotated,4,0.25,0.25,0.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_79,annotated,6,1.0,0.3333333333333333,0.16666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_80,annotated,7,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_81,annotated,5,1.0,0.4,0.4
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_82,annotated,4,1.0,1.0,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_83,annotated,5,0.8,0.2,0.2
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_84,annotated,4,1.0,1.0,0.75
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_85,annotated,6,1.0,0.8333333333333334,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_86,annotated,5,1.0,0.4,0.4
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_87,annotated,5,1.0,1.0,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_88,annotated,8,0.625,0.25,0.375
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_89,annotated,6,1.0,0.6666666666666666,0.6666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_90,annotated,4,1.0,0.75,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_91,annotated,5,1.0,0.2,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_92,annotated,4,0.25,0.25,0.25
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_93,annotated,5,0.8,0.2,0.6
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_94,annotated,4,1.0,0.25,0.5
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_95,annotated,4,1.0,0.75,0.75
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_96,annotated,4,1.0,0.75,1.0
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_97,annotated,6,0.8333333333333334,0.6666666666666666,0.16666666666666666
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_98,annotated,5,1.0,1.0,0.8
eli5,eli5-gpt-35-turbo-bm25-shot2-ndoc5-42-azure-sample4.json.rerank,eli5_99,annotated,4,1.0,0.5,0.5
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_0,annotated,2,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_1,annotated,4,0.25,0.0,0.25
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_2,annotated,4,0.75,0.25,0.25
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_3,empty_answer,0,,,
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_4,annotated,4,0.75,0.25,0.25
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_5,annotated,2,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_6,annotated,2,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_7,annotated,5,0.8,0.6,0.4
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_8,annotated,4,0.75,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_9,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_10,annotated,9,1.0,0.3333333333333333,0.4444444444444444
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_11,annotated,3,1.0,0.3333333333333333,0.3333333333333333
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_12,annotated,2,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_13,annotated,4,0.5,0.25,0.5
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_14,annotated,5,0.4,0.4,0.4
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_15,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_16,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_17,annotated,5,0.6,0.4,0.6
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_18,annotated,5,0.6,0.2,0.2
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_19,annotated,2,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_20,annotated,4,0.75,0.25,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_21,annotated,3,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_22,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_23,annotated,4,0.75,0.5,0.5
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_24,annotated,4,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_25,annotated,4,0.25,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_26,annotated,3,0.6666666666666666,0.3333333333333333,0.3333333333333333
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_27,annotated,3,0.3333333333333333,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_28,annotated,5,0.4,0.2,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_29,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_30,annotated,2,0.5,0.5,0.5
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_31,annotated,3,0.3333333333333333,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_32,annotated,6,0.8333333333333334,0.6666666666666666,0.5
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_33,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_34,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_35,annotated,3,1.0,0.3333333333333333,0.3333333333333333
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_36,annotated,4,0.75,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_37,annotated,6,0.3333333333333333,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_38,annotated,5,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_39,annotated,3,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_40,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_41,annotated,5,0.6,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_42,annotated,5,0.6,0.4,0.4
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_43,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_44,annotated,2,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_45,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_46,annotated,4,0.5,0.25,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_47,annotated,3,0.6666666666666666,0.6666666666666666,0.3333333333333333
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_48,annotated,3,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_49,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_50,annotated,5,0.6,0.4,0.6
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_51,annotated,4,0.75,0.5,0.75
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_52,annotated,2,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_53,annotated,4,1.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_54,annotated,4,0.5,0.5,0.5
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_55,annotated,2,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_56,annotated,3,0.3333333333333333,0.0,0.3333333333333333
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_57,annotated,6,0.8333333333333334,0.16666666666666666,0.16666666666666666
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_58,annotated,5,0.6,0.0,0.2
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_59,annotated,5,1.0,0.6,0.6
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_60,annotated,4,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_61,annotated,6,1.0,0.16666666666666666,0.16666666666666666
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_62,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_63,annotated,5,0.6,0.4,0.4
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_64,annotated,2,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_65,annotated,4,0.5,0.25,0.5
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_66,annotated,3,0.6666666666666666,0.3333333333333333,0.3333333333333333
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_67,annotated,2,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_68,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_69,annotated,5,0.8,0.2,0.4
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_70,annotated,3,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_71,annotated,2,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_72,annotated,4,0.75,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_73,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_74,annotated,2,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_75,annotated,6,1.0,0.5,0.6666666666666666
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_76,annotated,7,0.8571428571428571,0.42857142857142855,0.5714285714285714
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_77,annotated,2,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_78,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_79,annotated,5,0.8,0.2,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_80,annotated,2,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_81,annotated,5,0.6,0.2,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_82,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_83,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_84,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_85,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_86,annotated,3,0.6666666666666666,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_87,annotated,3,0.3333333333333333,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_88,annotated,4,0.75,0.0,0.25
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_89,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_90,annotated,4,0.75,0.75,0.5
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_91,annotated,1,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_92,annotated,5,0.6,0.2,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_93,annotated,4,1.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_94,annotated,6,0.6666666666666666,0.0,0.16666666666666666
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_95,annotated,4,0.5,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_96,annotated,4,0.0,0.0,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_97,annotated,2,0.5,0.5,0.0
eli5,eli5-vicuna-13b-rigorous-shot2-ndoc3-42.json,eli5_98,annotated,6,0.16666666666666666,0.0,0.0
